1008,8563,19.69
1009,8561,38.42
1009,8562,50.0
1009,8563,43.12
1009,8564,37.05
1009,8565,37.05
1010,8558,33.72
1010,8559,38.79
1010,8560,32.33
1010,8561,52.13
1010,8562,35.12
1010,8563,50.0
1010,8564,27.25
1010,8565,27.25
1011,8556,25.93
1011,8557,34.01
1011,8558,19.12
1011,8559,37.67
1011,8560,44.74
1011,8561,57.43
1011,8562,43.23
1011,8563,50.0
1011,8564,50.0
1011,8565,50.0
1012,8555,45.27
1012,8556,40.38
1012,8557,50.0
1012,8558,41.81
1012,8559,23.12
1012,8560,42.34
1012,8561,27.65
1012,8562,17.95
1012,8563,43.96
1012,8564,50.0
1012,8565,50.0
1012,8566,28.59
1012,8567,28.59
1013,8551,61.19
1013,8552,62.21
1013,8553,30.09
1013,8554,34.83
1013,8555,36.1
1013,8556,51.51
1013,8557,35.98
1013,8558,56.89
1013,8559,53.56
1013,8560,53.91
1013,8561,40.23
1013,8562,31.19
1013,8563,32.84
1013,8564,44.85
1013,8565,37.36
1013,8566,25.69
1013,8567,25.69
1014,8549,18.03
1014,8550,43.83
1014,8551,59.33
1014,8552,30.77
1014,8553,25.55
1014,8554,24.53
1014,8555,25.98
1014,8556,55.62
1014,8557,31.15
1014,8558,50.0
1014,8559,57.54
1014,8560,22.67
1014,8561,32.81
1014,8562,32.63
1014,8563,50.0
1014,8564,35.16
1014,8565,47.62
1014,8566,41.52
1014,8567,41.52
1015,8546,34.4
1015,8547,19.13
1015,8548,40.48
1015,8549,48.71
1015,8550,65.34
1015,8551,64.39
1015,8552,33.08
1015,8553,36.34
1015,8554,38.79
1015,8555,40.49
1015,8556,41.38
1015,8557,39.26
1015,8558,50.0
1015,8559,47.05
1015,8560,39.03
1015,8561,34.33
1015,8562,66.08
1015,8563,55.1
1015,8564,48.24
1015,8565,49.09
1015,8566,49.56
1015,8567,49.56
1016,8542,7.78
1016,8543,11.56
1016,8544,42.6
1016,8545,29.92
1016,8546,33.43
1016,8547,27.2
1016,8548,18.42
1016,8549,33.16
1016,8550,60.63
1016,8551,39.55
1016,8552,40.2
1016,8553,46.53
1016,8554,50.48
1016,8555,47.89
1016,8556,38.38
1016,8557,33.5
1016,8558,40.0
1016,8559,63.95
1016,8560,30.09
1016,8561,42.79
1016,8562,63.31
1016,8563,31.23
1016,8564,54.17
1016,8565,26.7
1016,8566,50.0
1016,8567,27.3
1016,8568,29.35
1016,8569,29.35
1017,8539,31.96
1017,8540,15.44
1017,8541,47.06
1017,8542,0.0
1017,8543,5.97
1017,8544,7.43
1017,8545,17.89
1017,8546,40.71
1017,8547,54.17
1017,8548,40.42
1017,8549,44.28
1017,8550,33.67
1017,8551,37.14
1017,8552,42.99
1017,8553,40.91
1017,8554,48.66
1017,8555,68.04
1017,8556,60.66
1017,8557,40.18
1017,8558,38.41
1017,8559,31.55
1017,8560,40.78
1017,8561,34.48
1017,8562,38.3
1017,8563,41.24
1017,8564,52.46
1017,8565,50.17
1017,8566,41.12
1017,8567,40.04
1017,8568,32.55
1017,8569,32.55
1018,8534,23.35
1018,8535,17.75
1018,8536,29.62
1018,8537,14.62
1018,8538,30.17
1018,8539,41.11
1018,8540,24.09
1018,8541,18.62
1018,8542,25.37
1018,8543,24.8
1018,8544,40.76
1018,8545,39.41
1018,8546,65.04
1018,8547,32.31
1018,8548,43.66
1018,8549,51.15
1018,8550,42.29
1018,8551,37.93
1018,8552,36.91
1018,8553,45.59
1018,8554,63.31
1018,8555,65.17
1018,8556,46.58
1018,8557,53.68
1018,8558,27.56
1018,8559,44.06
1018,8560,45.43
1018,8561,53.42
1018,8562,42.96
1018,8563,37.14
1018,8564,50.0
1018,8565,60.67
1018,8566,15.59
1018,8567,37.5
1018,8568,38.23
1018,8569,38.23
1019,8517,41.58
1019,8518,31.08
1019,8519,44.05
1019,8520,48.25
1019,8521,29.91
1019,8522,31.32
1019,8523,26.01
1019,8524,20.06
1019,8525,24.82
1019,8526,27.85
1019,8527,25.27
1019,8528,25.95
1019,8529,40.03
1019,8530,21.19
1019,8531,20.42
1019,8532,19.75
1019,8533,35.03
1019,8534,21.52
1019,8535,38.72
1019,8536,60.61
1019,8537,40.82
1019,8538,47.97
1019,8539,33.17
1019,8540,47.43
1019,8541,52.09
1019,8542,39.15
1019,8543,35.36
1019,8544,43.15
1019,8545,43.52
1019,8546,43.65
1019,8547,22.39
1019,8548,32.45
1019,8549,40.86
1019,8550,45.12
1019,8551,44.19
1019,8552,38.46
1019,8553,36.2
1019,8554,33.72
1019,8555,42.74
1019,8556,48.48
1019,8557,55.18
1019,8558,50.47
1019,8559,38.46
1019,8560,55.42
1019,8561,50.0
1019,8562,44.17
1019,8563,29.0
1019,8564,30.17
1019,8565,34.16
1019,8566,13.48
1019,8567,50.0
1019,8568,50.0
1019,8569,24.98
1019,8570,20.64
1019,8571,20.64
1020,8514,5.62
1020,8515,0.0
1020,8516,14.68
1020,8517,12.43
1020,8518,14.38
1020,8519,17.23
1020,8520,29.57
1020,8521,24.47
1020,8522,22.28
1020,8523,20.65
1020,8524,11.8
1020,8525,12.03
1020,8526,15.45
1020,8527,1.46
1020,8528,15.7
1020,8529,39.99
1020,8530,30.44
1020,8531,33.14
1020,8532,26.76
1020,8533,22.31
1020,8534,61.63
1020,8535,49.1
1020,8536,50.16
1020,8537,44.77
1020,8538,45.23
1020,8539,42.48
1020,8540,46.9
1020,8541,43.88
1020,8542,34.75
1020,8543,39.54
1020,8544,35.27
1020,8545,41.49
1020,8546,33.7
1020,8547,43.49
1020,8548,37.28
1020,8549,42.81
1020,8550,36.85
1020,8551,50.04
1020,8552,50.86
1020,8553,45.83
1020,8554,40.67
1020,8555,28.72
1020,8556,49.13
1020,8557,23.84
1020,8558,7.38
1020,8559,39.13
1020,8560,36.35
1020,8561,61.69
1020,8562,51.33
