1008,8563,11.78
1009,8561,38.24
1009,8562,40.97
1009,8563,27.45
1009,8564,53.71
1009,8565,53.71
1010,8558,36.82
1010,8559,19.43
1010,8560,39.65
1010,8561,40.22
1010,8562,41.66
1010,8563,30.88
1010,8564,50.54
1010,8565,50.54
1011,8556,44.2
1011,8557,57.74
1011,8558,58.14
1011,8559,42.04
1011,8560,29.53
1011,8561,46.59
1011,8562,45.32
1011,8563,48.9
1011,8564,50.44
1011,8565,50.44
1012,8555,41.9
1012,8556,49.38
1012,8557,61.0
1012,8558,36.31
1012,8559,35.2
1012,8560,35.69
1012,8561,28.26
1012,8562,31.15
1012,8563,44.54
1012,8564,38.82
1012,8565,38.66
1012,8566,50.58
1012,8567,50.58
1013,8551,43.79
1013,8552,45.96
1013,8553,61.57
1013,8554,48.08
1013,8555,70.22
1013,8556,69.26
1013,8557,54.89
1013,8558,44.47
1013,8559,58.13
1013,8560,44.44
1013,8561,27.22
1013,8562,32.73
1013,8563,43.0
1013,8564,36.11
1013,8565,22.89
1013,8566,47.87
1013,8567,47.87
1014,8549,52.2
1014,8550,38.03
1014,8551,42.23
1014,8552,52.2
1014,8553,52.59
1014,8554,48.89
1014,8555,69.62
1014,8556,75.26
1014,8557,50.0
1014,8558,56.02
1014,8559,43.96
1014,8560,49.55
1014,8561,23.84
1014,8562,31.24
1014,8563,44.1
1014,8564,39.85
1014,8565,32.15
1014,8566,37.86
1014,8567,37.86
1015,8546,30.67
1015,8547,36.9
1015,8548,38.61
1015,8549,61.88
1015,8550,55.8
1015,8551,49.91
1015,8552,66.01
1015,8553,49.95
1015,8554,60.88
1015,8555,43.27
1015,8556,39.86
1015,8557,50.41
1015,8558,50.91
1015,8559,58.31
1015,8560,42.36
1015,8561,31.25
1015,8562,34.05
1015,8563,36.07
1015,8564,41.05
1015,8565,44.99
1015,8566,22.63
1015,8567,22.63
1016,8542,42.23
1016,8543,43.89
1016,8544,63.93
1016,8545,53.64
1016,8546,57.57
1016,8547,36.62
1016,8548,41.88
1016,8549,58.94
1016,8550,64.79
1016,8551,44.82
1016,8552,64.34
1016,8553,47.17
1016,8554,57.11
1016,8555,26.07
1016,8556,29.64
1016,8557,52.76
1016,8558,32.93
1016,8559,41.16
1016,8560,27.91
1016,8561,36.01
1016,8562,38.76
1016,8563,48.1
1016,8564,29.99
1016,8565,34.54
1016,8566,35.23
1016,8567,59.1
1016,8568,41.58
1016,8569,41.58
1017,8539,50.0
1017,8540,50.0
1017,8541,43.33
1017,8542,50.0
1017,8543,26.12
1017,8544,44.24
1017,8545,60.53
1017,8546,50.0
1017,8547,35.44
1017,8548,40.64
1017,8549,34.41
1017,8550,45.0
1017,8551,53.48
1017,8552,50.56
1017,8553,47.49
1017,8554,51.61
1017,8555,54.49
1017,8556,35.24
1017,8557,17.7
1017,8558,19.46
1017,8559,28.78
1017,8560,52.03
1017,8561,34.69
1017,8562,40.35
1017,8563,29.17
1017,8564,38.78
1017,8565,31.35
1017,8566,40.71
1017,8567,34.17
1017,8568,52.01
1017,8569,52.01
1018,8534,36.21
1018,8535,32.2
1018,8536,43.63
1018,8537,39.21
1018,8538,33.59
1018,8539,50.0
1018,8540,50.0
1018,8541,30.36
1018,8542,35.42
1018,8543,32.43
1018,8544,61.45
1018,8545,49.36
1018,8546,49.14
1018,8547,33.56
1018,8548,22.98
1018,8549,45.42
1018,8550,36.81
1018,8551,66.0
1018,8552,50.7
